ExpDate,StrikePrice,Ticker,Type,Last,Chg,Bid,Ask,Vol,Open Int,Delta,Gamma,Rho,Theta,Vega,IV
"Dec 16, 2016",69.0,CMCSA,Call,0.92,-0.16,0.94,0.97,71,389,0.44108,0.1261,0.00626,-0.0972,0.03927,0.16335
"Dec 16, 2016",69.5,CMCSA,Call,0.65,-0.18,0.68,0.72,84,265,0.36635,0.13173,0.00523,-0.08286,0.03961,0.16369
"Dec 16, 2016",70.0,CMCSA,Call,0.49,-0.09,0.47,0.52,26,9163,0.27757,0.13496,0.00399,-0.06963,0.04002,0.17524
"Dec 16, 2016",70.5,CMCSA,Call,0.42,0.07,0.33,0.37,7,214,0.21845,0.11873,0.00315,-0.05729,0.02694,0.19639
"Dec 16, 2016",71.0,CMCSA,Call,0.24,-0.06,0.23,0.26,14,426,0.16704,0.0988,0.00241,-0.04733,0.02718,0.16997
"Dec 16, 2016",71.5,CMCSA,Call,0.19,0.01,0.16,0.18,69,216,0.1211,0.07952,0.00175,-0.03912,0.02738,0.17778
"Dec 16, 2016",72.0,CMCSA,Call,0.12,,0.11,0.13,107,358,0.0828,0.062,0.0012,-0.02925,0.01185,0.21597
"Dec 16, 2016",72.5,CMCSA,Call,0.09,0.05,0.08,0.09,47,10415,0.07803,0.05337,0.00113,-0.03049,0.01186,0.21872
"Dec 16, 2016",73.0,CMCSA,Call,0.06,-0.01,0.05,0.07,52,723,0.05816,0.04129,0.00084,-0.02357,0.01195,0.24997
"Dec 16, 2016",73.5,CMCSA,Call,0.15,,0.04,0.06,0,202,0.04446,0.03201,0.00064,-0.01936,0.01201,0.22625
"Dec 16, 2016",74.0,CMCSA,Call,0.10,,0.02,0.04,0,466,0.02356,0.01983,0.00034,-0.01178,0.01211,0.22438
"Dec 16, 2016",74.5,CMCSA,Call,0.11,,0.02,0.04,0,37,0.01785,0.0,0.00026,-0.00929,0.00305,0.25712
"Dec 16, 2016",75.0,CMCSA,Call,0.11,,0.01,0.03,0,275,0.01614,0.0,0.00023,-0.00884,0.00305,0.27058
"Dec 16, 2016",75.5,CMCSA,Call,0.06,,,0.05,0,9,0.01705,0.0,0.00025,-0.01011,0.00305,0.29272
"Dec 16, 2016",76.0,CMCSA,Call,0.05,,,0.05,0,36,0.018,0.0,0.00026,-0.01151,0.00305,0.31083
"Dec 23, 2016",62.5,CMCSA,Call,1.19,,6.35,7.40,0,4,0.81195,0.03696,0.01979,-0.08596,0.0336,0.15369
"Dec 23, 2016",63.0,CMCSA,Call,5.02,,5.60,7.15,0,1,0.79558,0.0397,0.01951,-0.0904,0.03377,0.15875
"Dec 23, 2016",63.5,CMCSA,Call,1.53,,5.35,6.65,0,8,0.77884,0.04249,0.01922,-0.09494,0.03395,0.29938
"Dec 23, 2016",64.5,CMCSA,Call,4.80,,4.45,5.30,0,625,0.7863,0.05544,0.01995,-0.07089,0.03406,0.11856
"Dec 23, 2016",65.0,CMCSA,Call,4.34,,4.25,4.50,0,89,0.80051,0.06572,0.02063,-0.05574,0.034,0.10488
"Dec 23, 2016",65.5,CMCSA,Call,3.60,,3.80,4.05,0,177,0.76533,0.07179,0.0198,-0.06403,0.05144,0.14436
"Dec 23, 2016",66.0,CMCSA,Call,1.10,,3.20,5.50,0,5,0.65526,0.05186,0.01646,-0.1078,0.05223,0.40073
"Dec 23, 2016",66.5,CMCSA,Call,2.65,,2.93,3.35,0,3,0.68724,0.08195,0.01792,-0.06649,0.05212,0.2017
"Dec 23, 2016",67.0,CMCSA,Call,2.58,0.63,2.57,2.68,131,148,0.63619,0.0812,0.01658,-0.0738,0.05255,0.15785
"Dec 23, 2016",67.5,CMCSA,Call,1.93,,2.15,2.27,0,22,0.60683,0.09798,0.016,-0.06559,0.05281,0.18211
"Dec 23, 2016",68.0,CMCSA,Call,1.83,,1.78,1.89,0,43,0.56436,0.1173,0.01504,-0.05994,0.05317,0.18337
"Dec 23, 2016",68.5,CMCSA,Call,2.30,,1.48,1.55,0,1239,0.51083,0.10837,0.0136,-0.06748,0.05363,0.16185
"Dec 23, 2016",69.0,CMCSA,Call,1.20,-0.64,1.18,1.24,1,329,0.45597,0.11382,0.0122,-0.05965,0.05411,0.18704
"Dec 23, 2016",69.5,CMCSA,Call,0.93,,0.94,0.98,0,56,0.40259,0.10913,0.01079,-0.0573,0.05457,0.15819
"Dec 23, 2016",70.0,CMCSA,Call,0.81,,0.70,0.76,0,54,0.32152,0.11896,0.0087,-0.04658,0.05532,0.15787
"Dec 23, 2016",70.5,CMCSA,Call,0.54,-0.01,0.53,0.58,11,195,0.28684,0.10367,0.00775,-0.04998,0.05558,0.16602
"Dec 23, 2016",71.0,CMCSA,Call,0.41,,0.40,0.44,100,1444,0.24221,0.09504,0.00656,-0.04428,0.03741,0.15831
"Dec 23, 2016",71.5,CMCSA,Call,0.30,-0.04,0.30,0.33,21,38,0.16926,0.0848,0.00462,-0.03022,0.03812,0.15766
"Dec 23, 2016",72.0,CMCSA,Call,0.25,,0.22,0.25,11,17,0.16803,0.07325,0.00456,-0.0344,0.03805,0.16168
"Dec 23, 2016",72.5,CMCSA,Call,0.17,,0.16,0.19,0,76,0.13626,0.06298,0.0037,-0.03058,0.03832,0.17103
"Dec 23, 2016",73.0,CMCSA,Call,0.13,,0.12,0.15,0,4,0.10595,0.05346,0.00289,-0.02684,0.03857,0.18077
"Dec 23, 2016",75.0,CMCSA,Call,0.05,-0.11,0.04,0.07,1,2,0.02976,0.01971,0.00082,-0.00897,0.01717,0.21866
"Dec 30, 2016",63.0,CMCSA,Call,3.10,,5.80,6.95,0,50,0.8093,0.04018,0.02932,-0.05767,0.0406,0.01061
"Dec 30, 2016",64.0,CMCSA,Call,4.84,,5.00,6.35,0,13,0.76403,0.04505,0.02791,-0.06794,0.06172,0.27934
"Dec 30, 2016",66.0,CMCSA,Call,3.15,,3.45,3.70,0,31,0.71967,0.07266,0.02741,-0.04921,0.06247,0.15092
"Dec 30, 2016",67.0,CMCSA,Call,2.29,,2.61,2.84,0,38,0.64008,0.08035,0.02455,-0.05228,0.06347,0.14326
"Dec 30, 2016",67.5,CMCSA,Call,2.09,,2.31,2.41,0,53,0.60631,0.09124,0.02346,-0.04963,0.06389,0.16412
"Dec 30, 2016",68.0,CMCSA,Call,1.97,0.29,1.96,2.05,11,93,0.5616,0.09432,0.0218,-0.05197,0.06446,0.15548
"Dec 30, 2016",68.5,CMCSA,Call,1.69,-0.01,1.63,1.72,1,31,0.51709,0.1084,0.02027,-0.04743,0.06503,0.15165
"Dec 30, 2016",69.0,CMCSA,Call,1.97,,1.34,1.42,0,215,0.46203,0.11496,0.01823,-0.04172,0.06577,0.14374
"Dec 30, 2016",69.5,CMCSA,Call,0.94,,1.10,1.16,0,20,0.40447,0.11348,0.01601,-0.03887,0.06655,0.1568
"Dec 30, 2016",70.0,CMCSA,Call,1.06,,0.88,0.93,0,49,0.34413,0.11152,0.01368,-0.03607,0.06738,0.15274
"Dec 30, 2016",70.5,CMCSA,Call,0.69,0.15,0.69,0.74,10,1297,0.30679,0.0994,0.01218,-0.03775,0.0678,0.15699
"Dec 30, 2016",71.0,CMCSA,Call,0.64,,0.54,0.59,0,1342,0.23478,0.09851,0.0094,-0.02831,0.04617,0.18764
"Dec 30, 2016",71.5,CMCSA,Call,0.48,,0.41,0.46,0,40,0.21243,0.08503,0.00849,-0.02828,0.04638,0.16767
"Dec 30, 2016",72.0,CMCSA,Call,0.47,,0.31,0.37,0,49,0.17501,0.07445,0.00701,-0.02477,0.04688,0.19236
"Dec 30, 2016",72.5,CMCSA,Call,0.27,,0.24,0.29,0,98,0.14516,0.06448,0.00582,-0.02245,0.04725,0.17554
"Dec 30, 2016",73.0,CMCSA,Call,0.24,,0.14,0.26,0,10,0.11641,0.05536,0.00467,-0.02008,0.0476,0.175
"Dec 30, 2016",73.5,CMCSA,Call,0.15,,0.01,0.26,0,2,0.0977,0.04804,0.00393,-0.01833,0.02675,0.19776
"Dec 30, 2016",75.0,CMCSA,Call,0.17,,,0.31,0,5,0.06826,0.03229,0.00274,-0.0144,0.02087,0.20942
"Dec 02, 2016",68.5,CMCSA,Put,0.02,,,,0,84,-0.05448,0.61385,0.0,-8.56257,0.0,1.3134
"Dec 02, 2016",69.0,CMCSA,Put,0.34,,,,0,0,-0.97469,0.5123,0.0,-14.59904,0.0,1.99991
"Dec 09, 2016",62.5,CMCSA,Put,0.96,,,1.44,0,1,-0.04331,0.02476,-7e-05,-0.22245,0.0,1.07843
"Dec 09, 2016",63.0,CMCSA,Put,0.67,,,0.54,0,73,-0.0574,0.03189,-9e-05,-0.28087,0.0,1.14093
"Dec 09, 2016",63.5,CMCSA,Put,0.87,,,1.40,0,10,-0.01577,0.01606,-2e-05,-0.06698,0.00087,0.78783
"Dec 09, 2016",64.0,CMCSA,Put,0.43,,,1.44,0,16,-0.02596,0.02457,-4e-05,-0.09819,0.00349,0.72527
"Dec 09, 2016",64.5,CMCSA,Put,0.03,,,0.16,0,55,-0.03006,0.03058,-4e-05,-0.09904,0.00351,0.7218
"Dec 09, 2016",65.5,CMCSA,Put,0.16,,,0.03,0,417,-0.02922,0.04091,-4e-05,-0.07077,0.00352,0.55261
"Dec 09, 2016",66.0,CMCSA,Put,0.03,,,0.03,0,560,-0.03618,0.05693,-5e-05,-0.07147,0.00353,0.46364
"Dec 09, 2016",66.5,CMCSA,Put,0.06,,,0.03,0,41,-0.05655,0.09434,-9e-05,-0.09163,0.00355,0.43506
"Dec 09, 2016",67.0,CMCSA,Put,0.05,,,0.03,0,206,-0.07474,0.14801,-0.00011,-0.09566,0.00356,0.38082
"Dec 09, 2016",67.5,CMCSA,Put,0.03,-0.21,0.01,0.04,7,92,-0.07261,0.23199,-0.00011,-0.05773,0.00355,0.34544
"Dec 09, 2016",68.0,CMCSA,Put,0.05,-0.06,0.03,0.07,11,241,-0.2436,0.61008,-0.00035,-0.1206,0.01053,0.31273
"Dec 09, 2016",68.5,CMCSA,Put,0.10,-0.37,0.07,0.13,19,716,-0.61516,0.86853,-0.00077,-0.11216,0.01278,0.24997
"Dec 09, 2016",69.0,CMCSA,Put,0.27,-0.44,0.19,0.26,1,46,-0.96256,0.25988,-0.00048,-0.015,0.00353,0.24713
"Dec 09, 2016",69.5,CMCSA,Put,0.56,-0.11,0.45,0.54,33,46,-1.0,0.0,0.0,0.0,0.0,0.24752
"Dec 09, 2016",70.0,CMCSA,Put,0.97,,0.81,0.94,0,49,-1.0,0.0,0.0,0.0,0.0,0.28526
"Dec 09, 2016",70.5,CMCSA,Put,1.51,,1.24,1.45,0,14,-1.0,0.0,0.0,0.0,0.0,0.35764
"Dec 09, 2016",71.0,CMCSA,Put,1.86,0.20,1.74,1.90,1,7,-1.0,0.0,0.0,0.0,0.0,0.42221
"Dec 09, 2016",71.5,CMCSA,Put,2.34,0.19,2.24,2.39,2,33,-1.0,0.0,0.0,0.0,0.0,0.46418
"Dec 16, 2016",62.5,CMCSA,Put,0.04,,0.02,0.04,0,3503,-0.01907,0.01477,-0.00025,-0.01077,0.01021,0.35598
"Dec 16, 2016",63.0,CMCSA,Put,0.05,,0.03,0.05,0,375,-0.03296,0.02289,-0.00046,-0.01605,0.01028,0.33899
"Dec 16, 2016",63.5,CMCSA,Put,0.06,,0.03,0.05,0,49,-0.02382,0.02064,-0.00032,-0.01066,0.01023,0.3214
"Dec 16, 2016",64.0,CMCSA,Put,0.07,,0.04,0.06,0,1612,-0.04038,0.03217,-0.00057,-0.01591,0.01031,0.31267
"Dec 16, 2016",64.5,CMCSA,Put,0.09,,0.05,0.07,0,1387,-0.06555,0.04754,-0.00094,-0.02501,0.01042,0.30176
"Dec 16, 2016",65.0,CMCSA,Put,0.07,-0.04,0.07,0.09,60,5053,-0.07942,0.05916,-0.00113,-0.0284,0.0152,0.31015
"Dec 16, 2016",65.5,CMCSA,Put,0.11,,0.08,0.11,0,490,-0.10385,0.07554,-0.00136,-0.03134,0.02458,0.26508
"Dec 16, 2016",66.0,CMCSA,Put,0.14,,0.11,0.14,0,88,-0.08101,0.08535,-0.00109,-0.0203,0.02199,0.28125
"Dec 16, 2016",66.5,CMCSA,Put,0.17,-0.04,0.14,0.18,50,233,-0.15756,0.12557,-0.00215,-0.03226,0.02475,0.25495
"Dec 16, 2016",67.0,CMCSA,Put,0.22,0.01,0.19,0.23,105,242,-0.1946,0.16931,-0.0027,-0.03227,0.02487,0.21872
"Dec 16, 2016",67.5,CMCSA,Put,0.30,0.03,0.26,0.30,155,1231,-0.28656,0.21075,-0.00359,-0.03952,0.0379,0.24885
"Dec 16, 2016",68.0,CMCSA,Put,0.45,,0.37,0.41,0,502,-0.38267,0.28087,-0.00493,-0.03554,0.03835,0.24992
"Dec 16, 2016",68.5,CMCSA,Put,0.53,-0.21,0.51,0.55,3,289,-0.52424,0.31174,-0.00588,-0.03593,0.03911,0.24391
"Dec 16, 2016",69.0,CMCSA,Put,0.73,-0.01,0.70,0.76,121,316,-0.67605,0.29351,-0.00706,-0.0294,0.03973,0.21916
"Dec 16, 2016",69.5,CMCSA,Put,1.04,0.13,0.95,0.99,40,252,-0.80804,0.23792,-0.00705,-0.0198,0.02689,0.19595
"Dec 16, 2016",70.0,CMCSA,Put,1.25,-0.07,1.24,1.30,2,164,-0.92552,0.15488,-0.00417,-0.009,0.01971,0.22192
"Dec 16, 2016",70.5,CMCSA,Put,1.62,-0.06,1.59,1.65,18,77,-1.0,0.00923,0.0,0.0,0.0,0.24446
"Dec 16, 2016",71.0,CMCSA,Put,1.89,-0.05,1.97,2.06,68,135,-1.0,0.0,0.0,0.0,0.0,0.23369
"Dec 16, 2016",71.5,CMCSA,Put,2.30,,2.38,2.55,1,8,-1.0,0.0,0.0,0.0,0.0,0.21418
"Dec 16, 2016",72.0,CMCSA,Put,2.87,-0.11,2.81,3.05,2,39,-1.0,0.0,0.0,0.0,0.0,0.24981
"Dec 16, 2016",72.5,CMCSA,Put,3.40,0.20,3.30,3.50,1,9,-1.0,0.0,0.0,0.0,0.0,0.30153
"Dec 16, 2016",73.0,CMCSA,Put,3.90,,3.70,4.00,0,1,-1.0,0.0,0.0,0.0,0.0,0.30758
"Dec 23, 2016",62.5,CMCSA,Put,0.08,,0.06,0.09,0,29,-0.05763,0.02873,-0.00158,-0.01739,0.01394,0.31164
"Dec 23, 2016",63.0,CMCSA,Put,0.09,,0.07,0.10,0,298,-0.06578,0.03358,-0.00181,-0.01883,0.01401,0.30392
"Dec 23, 2016",63.5,CMCSA,Put,0.11,,0.08,0.11,0,70,-0.06223,0.03625,-0.0017,-0.01573,0.01396,0.30853
"Dec 23, 2016",64.0,CMCSA,Put,0.27,,0.09,0.13,0,25,-0.08484,0.04582,-0.00206,-0.02119,0.03299,0.30961
"Dec 23, 2016",64.5,CMCSA,Put,0.15,,0.12,0.15,0,427,-0.11243,0.05601,-0.00285,-0.02428,0.03322,0.28059
"Dec 23, 2016",65.0,CMCSA,Put,0.18,,0.14,0.19,0,3191,-0.09278,0.0614,-0.00228,-0.01735,0.03291,0.2664
"Dec 23, 2016",65.5,CMCSA,Put,0.22,,0.18,0.22,0,710,-0.12569,0.07787,-0.0032,-0.01992,0.03317,0.22484
"Dec 23, 2016",66.0,CMCSA,Put,0.36,,0.23,0.27,0,319,-0.16591,0.09723,-0.00434,-0.02336,0.03352,0.21872
"Dec 23, 2016",66.5,CMCSA,Put,0.43,,0.29,0.33,0,123,-0.21946,0.11655,-0.00558,-0.02973,0.03468,0.24908
"Dec 23, 2016",67.0,CMCSA,Put,0.42,,0.36,0.42,0,47,-0.28341,0.13132,-0.00678,-0.03274,0.05172,0.24745
"Dec 23, 2016",67.5,CMCSA,Put,0.53,,0.47,0.51,0,53,-0.30395,0.18783,-0.00727,-0.02319,0.05164,0.24923
"Dec 23, 2016",68.0,CMCSA,Put,0.80,,0.59,0.64,0,362,-0.39836,0.22131,-0.00949,-0.0239,0.05266,0.22425
"Dec 23, 2016",68.5,CMCSA,Put,1.20,,0.74,0.80,0,55,-0.50855,0.2392,-0.01079,-0.02432,0.05379,0.18695
"Dec 23, 2016",69.0,CMCSA,Put,1.50,,0.94,1.00,0,89,-0.6221,0.23071,-0.01299,-0.02074,0.05475,0.19201
"Dec 23, 2016",69.5,CMCSA,Put,1.48,,1.17,1.27,0,23,-0.75859,0.22766,-0.01166,-0.01451,0.03734,0.19045
"Dec 23, 2016",70.0,CMCSA,Put,1.52,,1.46,1.53,0,13,-0.88492,0.18478,-0.00856,-0.00625,0.03268,0.18152
"Dec 23, 2016",71.0,CMCSA,Put,2.18,,2.14,2.30,0,20,-1.0,0.01045,0.0,0.0,0.0,0.23449
"Dec 30, 2016",63.0,CMCSA,Put,0.21,,0.01,0.40,0,38,-0.11138,0.03941,-0.0042,-0.02306,0.03972,0.33429
"Dec 30, 2016",63.5,CMCSA,Put,0.18,,0.13,0.40,0,9,-0.12393,0.04465,-0.00472,-0.02333,0.03987,0.29874
"Dec 30, 2016",64.0,CMCSA,Put,0.26,,0.18,0.25,0,50,-0.08452,0.04533,-0.00303,-0.01414,0.03919,0.24792
"Dec 30, 2016",64.5,CMCSA,Put,0.44,,0.21,0.27,0,44,-0.12515,0.05675,-0.00474,-0.01838,0.03975,0.25281
"Dec 30, 2016",65.0,CMCSA,Put,0.38,,0.26,0.32,0,110,-0.12313,0.06514,-0.00463,-0.01552,0.03955,0.21872
"Dec 30, 2016",65.5,CMCSA,Put,0.57,,0.31,0.37,0,50,-0.19028,0.07782,-0.00739,-0.02423,0.04067,0.24997
"Dec 30, 2016",66.0,CMCSA,Put,0.50,,0.38,0.44,0,252,-0.22594,0.08918,-0.00808,-0.02769,0.04871,0.24997
"Dec 30, 2016",66.5,CMCSA,Put,0.64,,0.46,0.52,0,190,-0.22572,0.11311,-0.00802,-0.02151,0.05402,0.21872
"Dec 30, 2016",67.0,CMCSA,Put,0.79,,0.57,0.63,0,88,-0.30851,0.11457,-0.0111,-0.02633,0.06262,0.21872
"Dec 30, 2016",67.5,CMCSA,Put,0.70,-0.01,0.70,0.76,16,67,-0.34358,0.14704,-0.01232,-0.0217,0.06294,0.21872
"Dec 30, 2016",68.0,CMCSA,Put,0.96,0.13,0.86,0.91,10,49,-0.4101,0.17833,-0.01452,-0.02038,0.0639,0.21438
"Dec 30, 2016",68.5,CMCSA,Put,1.08,-0.55,1.04,1.10,14,52,-0.49576,0.15673,-0.01553,-0.02575,0.06511,0.20426
"Dec 30, 2016",69.0,CMCSA,Put,1.61,,1.26,1.33,0,49,-0.56707,0.15128,-0.01769,-0.02377,0.06605,0.20323
"Dec 30, 2016",71.5,CMCSA,Put,2.47,,2.61,3.05,0,3,-0.95582,0.07886,-0.00997,-0.00292,0.01639,0.21788
"Jan 06, 2017",67.5,CMCSA,Call,2.57,0.50,2.42,2.53,12,30,0.61253,0.09186,0.03132,-0.03852,0.07312,0.14431
"Jan 06, 2017",68.0,CMCSA,Call,2.20,,2.07,2.18,0,73,0.57388,0.10863,0.02966,-0.03567,0.07376,0.15715
"Jan 06, 2017",68.5,CMCSA,Call,2.24,,1.77,1.85,0,4,0.52338,0.11183,0.02716,-0.03614,0.07467,0.13864
"Jan 06, 2017",69.0,CMCSA,Call,1.47,0.07,1.49,1.56,20,40,0.47173,0.1089,0.02453,-0.03455,0.07561,0.15605
"Jan 06, 2017",69.5,CMCSA,Call,1.75,,1.22,1.30,0,1,0.42855,0.09752,0.02224,-0.03588,0.07633,0.15672
"Jan 06, 2017",70.0,CMCSA,Call,0.95,-0.15,1.00,1.08,565,585,0.36969,0.10125,0.01931,-0.03192,0.07744,0.14012
"Jan 06, 2017",70.5,CMCSA,Call,1.33,,0.78,0.88,0,135,0.32858,0.09373,0.01718,-0.03215,0.07812,0.1575
"Jan 06, 2017",71.0,CMCSA,Call,0.65,-0.04,0.66,0.70,13,370,0.26133,0.09551,0.01379,-0.0261,0.05316,0.19187
"Jan 06, 2017",71.5,CMCSA,Call,0.77,,0.51,0.58,0,10,0.25244,0.08153,0.01325,-0.02876,0.05314,0.18542
"Jan 06, 2017",72.0,CMCSA,Call,0.34,,0.41,0.46,0,414,0.17755,0.0756,0.00941,-0.01924,0.05478,0.14241
"Jan 06, 2017",72.5,CMCSA,Call,0.55,,0.32,0.37,0,23,0.14072,0.0651,0.00748,-0.01664,0.05545,0.14437
"Jan 06, 2017",73.0,CMCSA,Call,0.53,,0.25,0.31,0,1,0.11161,0.05565,0.00594,-0.01486,0.05592,0.19228
"Jan 06, 2017",73.5,CMCSA,Call,0.44,,0.06,0.32,0,18,0.11714,0.05075,0.00621,-0.017,0.05554,0.17617
"Jan 06, 2017",74.0,CMCSA,Call,0.14,-0.05,0.14,0.20,20,23,0.10734,0.04545,0.00568,-0.01715,0.0556,0.18614
"Jan 13, 2017",70.0,CMCSA,Call,1.58,,1.16,1.27,0,1427,0.40196,0.08556,0.02584,-0.032,0.08591,0.13925
"Jan 13, 2017",71.5,CMCSA,Call,0.66,0.07,0.65,0.71,10,157,0.24729,0.08402,0.0162,-0.02218,0.06012,0.16227
"Jan 13, 2017",72.0,CMCSA,Call,0.59,,0.52,0.60,0,18,0.22162,0.07499,0.0145,-0.02118,0.06063,0.16259
"Jan 13, 2017",73.0,CMCSA,Call,0.55,,0.35,0.41,0,2,0.14443,0.05903,0.00951,-0.01541,0.06249,0.14621
"Jan 20, 2017",62.5,CMCSA,Call,6.90,0.21,6.70,7.10,14,10905,0.93767,0.02882,0.06782,-0.01589,0.02203,0.01017
"Jan 20, 2017",65.0,CMCSA,Call,4.72,-0.05,4.65,4.75,32,48150,0.74551,0.0529,0.05433,-0.03431,0.08553,0.12155
"Jan 20, 2017",67.5,CMCSA,Call,2.79,0.10,2.75,2.81,49,17606,0.60192,0.0718,0.04504,-0.03466,0.08907,0.16657
"Jan 20, 2017",70.0,CMCSA,Call,1.29,-0.09,1.32,1.37,1268,43674,0.3938,0.0943,0.03047,-0.02498,0.09476,0.1378
"Jan 20, 2017",72.5,CMCSA,Call,0.58,0.05,0.56,0.58,37,21968,0.22516,0.06648,0.01753,-0.02048,0.06666,0.16084
"Jan 20, 2017",75.0,CMCSA,Call,0.21,,0.20,0.23,23,20286,0.09579,0.03829,0.00755,-0.01143,0.03027,0.2009
"Jan 27, 2017",70.5,CMCSA,Call,1.38,,1.26,1.34,3,3,0.40264,0.06843,0.03557,-0.02915,0.10187,0.17507
"Jan 27, 2017",71.0,CMCSA,Call,1.11,,1.04,1.25,566,566,0.36481,0.06854,0.03239,-0.02767,0.10304,0.19952
"Jan 06, 2017",63.0,CMCSA,Put,0.37,,,0.32,0,1,-0.10009,0.03812,-0.00491,-0.0155,0.04479,0.24503
"Jan 06, 2017",63.5,CMCSA,Put,0.36,,0.22,0.27,0,15,-0.10419,0.04263,-0.00512,-0.0145,0.04477,0.25809
"Jan 06, 2017",64.0,CMCSA,Put,0.41,,0.26,0.31,0,45,-0.12595,0.04972,-0.00633,-0.01587,0.04512,0.2525
"Jan 06, 2017",64.5,CMCSA,Put,0.50,,0.30,0.36,0,116,-0.12003,0.05576,-0.00597,-0.01313,0.04479,0.21872
"Jan 06, 2017",65.0,CMCSA,Put,0.52,,0.36,0.42,0,251,-0.15369,0.06633,-0.00783,-0.0155,0.0454,0.21872
"Jan 06, 2017",65.5,CMCSA,Put,0.65,,0.43,0.49,0,82,-0.21278,0.07431,-0.01062,-0.0228,0.04768,0.24997
"Jan 06, 2017",66.0,CMCSA,Put,0.80,,0.50,0.56,0,57,-0.22989,0.08723,-0.01036,-0.02163,0.0702,0.21872
"Jan 06, 2017",66.5,CMCSA,Put,0.63,-0.21,0.59,0.66,12,69,-0.27379,0.09555,-0.01281,-0.02177,0.07095,0.21872
"Jan 06, 2017",67.0,CMCSA,Put,0.78,-0.02,0.71,0.78,42,84,-0.32589,0.10205,-0.01547,-0.0229,0.07191,0.21872
"Jan 06, 2017",67.5,CMCSA,Put,1.30,,0.88,0.92,0,6,-0.36782,0.11917,-0.01765,-0.02128,0.07259,0.21872
"Jan 06, 2017",68.0,CMCSA,Put,1.12,,1.03,1.09,1,1,-0.41379,0.15671,-0.01813,-0.01744,0.07336,0.24684
"Jan 06, 2017",68.5,CMCSA,Put,1.18,,1.21,1.28,0,33,-0.49163,0.1694,-0.0195,-0.0172,0.07487,0.20286
"Jan 06, 2017",69.0,CMCSA,Put,1.43,,1.42,1.50,0,12,-0.56973,0.16505,-0.02284,-0.01545,0.07608,0.23025
"Jan 06, 2017",69.5,CMCSA,Put,1.76,-0.26,1.67,1.76,57,78,-0.61516,0.12936,-0.02488,-0.01897,0.0767,0.20376
"Jan 06, 2017",70.0,CMCSA,Put,2.07,-0.21,1.98,2.06,1,7,-0.72604,0.14967,-0.02236,-0.0131,0.07067,0.24636
"Jan 13, 2017",65.0,CMCSA,Put,0.60,,0.48,0.55,0,45,-0.17393,0.06542,-0.01101,-0.01505,0.05069,0.21872
"Jan 13, 2017",65.5,CMCSA,Put,0.62,,0.56,0.63,0,1,-0.20465,0.07439,-0.01264,-0.01704,0.05213,0.21872
"Jan 13, 2017",66.0,CMCSA,Put,0.83,,0.65,0.72,0,1,-0.24384,0.08233,-0.01391,-0.01867,0.07797,0.21872
"Jan 13, 2017",67.0,CMCSA,Put,0.93,-0.10,0.89,0.95,11,11,-0.33723,0.09315,-0.02011,-0.02047,0.0801,0.21872
"Jan 13, 2017",67.5,CMCSA,Put,1.01,,1.04,1.11,0,1,-0.38719,0.0958,-0.02277,-0.02229,0.08127,0.24992
"Jan 13, 2017",68.0,CMCSA,Put,1.27,,1.21,1.27,28,28,-0.43371,0.10212,-0.02399,-0.02307,0.0823,0.24571
"Jan 13, 2017",68.5,CMCSA,Put,1.47,,1.38,1.46,10,10,-0.48514,0.1249,-0.02481,-0.01918,0.08331,0.20126
"Jan 13, 2017",69.5,CMCSA,Put,1.87,-0.08,1.88,1.94,22,24,-0.59867,0.11868,-0.02989,-0.01675,0.08542,0.24016
"Jan 13, 2017",70.0,CMCSA,Put,2.19,,2.14,2.24,0,1,-0.65963,0.11799,-0.03221,-0.01577,0.08469,0.245
"Jan 20, 2017",62.5,CMCSA,Put,0.32,,0.32,0.34,8,6932,-0.10627,0.03482,-0.00786,-0.01204,0.05342,0.23027
"Jan 20, 2017",65.0,CMCSA,Put,0.61,0.02,0.60,0.63,129,17839,-0.18853,0.06395,-0.01432,-0.01451,0.05572,0.21872
"Jan 20, 2017",67.5,CMCSA,Put,1.23,0.05,1.19,1.24,197,7421,-0.39109,0.08844,-0.02766,-0.02021,0.08878,0.24997
"Jan 20, 2017",70.0,CMCSA,Put,2.42,0.04,2.32,2.38,9,1823,-0.63806,0.10779,-0.03706,-0.01473,0.09244,0.20696
"Jan 20, 2017",72.5,CMCSA,Put,3.95,-0.05,4.00,4.20,10,586,-0.98609,0.0391,0.0,0.0,0.0,0.24997
"Jan 20, 2017",75.0,CMCSA,Put,5.95,,6.00,6.70,0,107,-0.9681,0.03274,-0.00209,-0.00027,0.0199,0.24936
"Apr 21, 2017",62.5,CMCSA,Call,7.90,,7.95,8.20,0,1257,0.81295,0.03161,0.1751,-0.01788,0.09231,0.16968
"Apr 21, 2017",65.0,CMCSA,Call,6.10,,6.05,6.15,13,2721,0.72162,0.03934,0.159,-0.01883,0.14608,0.15031
"Apr 21, 2017",67.5,CMCSA,Call,4.20,-0.05,4.40,4.50,5,1728,0.61665,0.04691,0.13904,-0.01985,0.15467,0.16237
"Apr 21, 2017",70.0,CMCSA,Call,3.05,0.15,3.00,3.10,655,19451,0.49903,0.05413,0.1157,-0.01751,0.16469,0.18755
"Apr 21, 2017",72.5,CMCSA,Call,1.96,,1.97,2.03,257,3278,0.39519,0.04509,0.09139,-0.01804,0.17276,0.17204
